PRECIP (MM),EVAP (MM),TMAX (°C),TMIN (°C)
25.0,6.621999999999993,37.0,23.0
0.0,5.694139861948023,36.0,22.0
0.0,7.275657328480174,38.0,25.0
0.0,4.416783322943347,34.0,24.0
0.0,7.275657328480174,38.0,25.0
0.0,7.053357913867189,38.0,24.0
3.5,7.785767946258607,39.0,23.0
25.5,6.8339999999999925,37.0,23.0
1.0,4.904069696969703,37.0,22.0
0.0,9.388586281496362,39.0,22.0
0.0,7.502148972548777,37.0,26.0
3.5,5.254333333333335,37.0,25.0
0.0,8.29400073566416,39.0,23.0
0.0,7.053357913867189,38.0,24.0
0.0,8.648882389602463,39.0,24.0
5.5,4.913999999999996,34.0,21.0
20.5,6.704999999999997,37.0,24.0
0.0,5.694139861948023,36.0,22.0
20.0,6.4838636517765,38.0,23.0
0.0,7.053357913867189,38.0,24.0
0.0,5.694139861948023,36.0,22.0
3.5,3.032721428571429,35.0,24.0
4.0,5.041366666666665,35.0,23.0
0.0,4.875732354397967,35.0,23.0
41.0,9.05199999999999,36.0,23.0
5.0,7.667846636650654,38.0,21.0
5.0,5.9269325573655705,38.0,23.0
0.0,5.2083164086106395,36.0,23.0
0.0,7.681373751545151,38.0,26.0
0.0,7.641604956154957,38.0,22.0
0.0,8.648882389602463,39.0,24.0
20.0,6.6928333333333345,38.0,25.0
0.0,5.953031992849211,37.0,23.0
21.0,8.404000000000002,39.0,24.0
4.5,2.3557500000000027,31.0,23.0
0.0,6.299592803321601,38.0,23.0
0.0,4.403228319904399,34.0,25.0
42.0,4.836999999999996,31.0,25.0
24.0,3.9020000000000015,31.0,22.0
0.0,5.694139861948023,36.0,22.0
0.0,4.853148189291241,34.0,21.0
4.5,5.149042857142855,32.0,23.0
0.0,4.611146783493878,34.0,22.0
15.0,3.7392166666666693,33.0,23.0
0.0,4.291658208050968,34.0,23.0
0.0,5.0088366584839505,35.0,24.0
0.0,7.275657328480174,38.0,25.0
0.0,7.053357913867189,38.0,24.0
3.0,5.355822510822512,37.0,22.0
11.0,5.787666666666667,36.0,23.0
17.0,6.449799999999995,36.0,22.0
4.2,5.4671952380952344,34.0,24.0
0.0,4.291658208050968,34.0,23.0
0.0,5.844850058219545,36.0,24.0
11.5,5.641999999999999,36.0,23.0
2.0,4.990871212121209,35.0,22.0
20.0,5.2453333333333365,33.0,23.0
0.0,5.098277522789198,35.0,22.0
0.0,3.1016617714596104,31.0,23.0
0.0,5.953031992849211,37.0,23.0
0.0,7.053357913867189,38.0,24.0
0.0,7.275657328480174,38.0,25.0
0.0,6.159893565838189,37.0,25.0
0.0,7.053357913867189,38.0,24.0
65.0,8.829000000000004,35.0,26.0
142.0,9.714999999999996,37.0,21.0
0.0,6.213022010503032,36.0,20.0
0.0,5.7811185555283915,36.0,21.0
0.0,4.973794627622233,35.0,25.0
0.0,4.0986722222222225,32.0,20.0
9.5,4.764249999999994,33.0,22.0
2.0,3.0781963362617772,32.0,21.0
0.0,4.853148189291241,34.0,21.0
0.0,4.755155011435458,35.0,21.0
0.0,5.098277522789198,35.0,22.0
0.0,6.498882209663804,37.0,21.0
0.0,5.2083164086106395,36.0,23.0
0.0,4.875732354397967,35.0,23.0
0.0,4.416783322943347,34.0,24.0
0.0,3.81701079835384,33.0,22.0
0.0,4.853148189291241,34.0,21.0
0.0,4.611146783493878,34.0,22.0
0.0,5.694139861948023,36.0,22.0
0.0,6.498882209663804,37.0,21.0
0.0,7.641604956154957,38.0,22.0
0.0,9.080873516796588,38.0,20.0
0.0,6.616128484930962,37.0,20.0
0.0,3.106631992787915,31.0,20.0
0.0,8.620519811270752,38.0,19.0
0.0,5.2083164086106395,36.0,23.0
0.0,9.348104287765898,39.0,21.0
0.0,9.202687186764308,39.0,17.0
0.0,3.130968996689586,32.0,17.0
0.0,2.818499999999999,27.0,20.0
0.0,4.23399938842547,34.0,17.0
0.0,9.442647509293563,39.0,18.0
0.0,5.157584842848192,35.0,17.0
47.0,5.920000000000004,32.0,21.0
0.0,4.3329183144512875,33.0,17.0
0.0,4.15634009869439,35.0,18.0
0.0,8.60013315170811,38.0,16.0
0.0,6.179343186329533,36.0,12.0
0.0,6.708454185123205,36.0,13.0
0.0,7.909863045704437,38.0,15.0
0.0,8.89903808252833,39.0,13.0
0.0,8.451242882057743,39.0,12.0
0.0,6.152967971802493,37.0,11.0
0.0,3.1224674722250585,32.0,12.0
0.0,4.9615926561901365,34.0,14.0
0.0,3.56449794389477,32.0,16.0
5.0,4.066964069972028,33.0,13.0
0.0,4.260788102869634,33.0,18.0
0.0,2.7987842216349175,29.0,12.0
0.0,4.775033547008548,38.0,8.0
0.0,3.2003658863299838,30.0,8.0
0.0,2.1813234598734605,26.0,10.0
0.0,4.871263793931407,33.0,10.0
0.0,6.152967971802493,37.0,11.0
0.0,6.579971188452072,37.0,9.0
0.0,4.27589186469114,32.0,11.0
0.0,4.871263793931407,33.0,10.0
0.0,5.482939304402774,34.0,10.0
2.0,1.3610000000000009,25.0,12.0
0.0,2.014592857142857,26.0,15.0
0.0,3.0546987286577,30.0,12.0
0.0,4.27589186469114,32.0,11.0
0.0,2.9278919413919406,24.0,12.0
0.0,2.7568088189588194,30.0,13.0
0.0,3.8151315480142483,31.0,14.0
0.0,4.018558786354195,32.0,10.0
0.0,3.118338699042645,30.0,10.0
0.0,4.933216811298396,34.0,11.0
0.0,4.018558786354195,32.0,10.0
0.0,2.467429726121831,27.0,9.0
0.0,5.086035918625203,33.0,14.0
0.0,4.05159278452484,32.0,9.0
15.0,2.2454166666666677,30.0,10.0
0.0,4.933216811298396,34.0,11.0
0.0,2.8255429473304474,31.0,13.0
0.0,2.7568088189588194,30.0,13.0
0.0,2.7568088189588194,30.0,13.0
0.0,3.6567809523809536,30.0,15.0
0.0,2.7196533964401617,27.0,12.0
0.0,2.6073215367965368,26.0,12.0
0.0,1.7353293956043965,25.0,11.0
0.0,2.6073215367965368,26.0,12.0
0.0,2.467429726121831,27.0,9.0
0.0,3.0851060049171455,28.0,8.0
0.0,3.6099705459043383,29.0,7.0
0.0,2.467429726121831,27.0,9.0
0.0,2.5275281581378715,27.0,8.0
0.0,2.529395114768347,28.0,10.0
0.0,9.040851368076373,39.0,11.0
0.0,2.5425759712317513,28.0,9.0
0.0,4.039758847310535,32.0,8.0
0.0,3.4010430118256334,29.0,10.0
7.0,1.2959999999999996,26.0,16.0
0.0,1.1399999999999983,23.0,14.0
0.0,1.570695238095237,28.0,15.0
0.0,2.7568088189588194,30.0,13.0
0.0,3.8151315480142483,31.0,14.0
0.0,1.5699329365079366,27.0,14.0
0.0,3.575943312466911,30.0,11.0
0.0,3.0546987286577,30.0,12.0
0.0,2.7987842216349175,29.0,12.0
0.0,3.2801113840306555,29.0,8.0
0.0,1.4985000000000002,20.0,8.0
0.0,3.0596097716009494,26.0,4.0
0.0,4.363544705982574,30.0,5.0
0.0,3.040629466577289,30.0,6.0
0.0,3.2003658863299838,30.0,8.0
0.0,2.4482568417589574,27.0,7.0
0.0,3.0596097716009494,26.0,4.0
0.0,3.6099705459043383,29.0,7.0
0.0,3.9442007243349284,32.0,5.0
0.0,3.327484581094781,30.0,7.0
0.0,5.292681011010129,34.0,7.0
0.0,3.040629466577289,30.0,6.0
0.0,5.292681011010129,34.0,7.0
0.0,3.327484581094781,30.0,7.0
0.0,3.327484581094781,30.0,7.0
0.0,3.2003658863299838,30.0,8.0
0.0,3.1055287091887247,30.0,9.0
0.0,6.579971188452072,37.0,9.0
0.0,9.039566666666666,40.0,10.0
0.0,9.039566666666666,40.0,10.0
0.0,7.4077041114986795,38.0,10.0
0.0,5.495071725763821,35.0,11.0
0.0,5.495071725763821,35.0,11.0
0.0,5.495071725763821,35.0,11.0
0.0,3.19850476698604,31.0,12.0
0.0,3.0546987286577,30.0,12.0
0.0,3.19850476698604,31.0,12.0
0.0,3.343089545177045,30.0,14.0
8.0,3.209000000000001,28.0,13.0
0.0,2.5414142857142856,25.0,15.0
0.0,2.5275281581378715,27.0,8.0
0.0,3.7983215758140068,31.0,7.0
0.0,3.6099705459043383,29.0,7.0
0.0,3.377277469091899,31.0,6.0
0.0,3.0851060049171455,28.0,8.0
3.0,2.5789999999999997,24.0,7.0
0.0,3.110474435937549,28.0,6.0
0.0,3.9442007243349284,32.0,5.0
0.0,3.768016666666668,24.0,7.0
0.0,4.039758847310535,32.0,8.0
0.0,3.0851060049171455,28.0,8.0
0.0,3.052502654536608,31.0,10.0
0.0,3.040629466577289,30.0,6.0
0.0,3.575943312466911,30.0,11.0
0.0,8.279426984126983,37.0,8.5
0.0,4.559009668243971,34.0,8.0
0.0,3.0832785714285693,32.5,11.5
0.0,5.436975325499805,35.0,14.0
0.0,5.321904447693234,35.0,10.0
0.0,4.871263793931407,33.0,10.0
0.0,4.060248048205252,33.0,9.0
0.0,4.1647732738034575,33.0,8.0
0.0,4.212479944466066,34.0,6.0
0.0,5.2840141413520225,35.0,7.0
0.0,5.2840141413520225,35.0,7.0
0.0,5.292681011010129,34.0,7.0
0.0,4.039758847310535,32.0,8.0
0.0,3.8887187982577625,31.0,5.0
0.0,4.426987121212122,35.0,5.0
0.0,5.658791269841272,37.0,6.0
0.0,3.2003658863299838,30.0,8.0
0.0,2.8255429473304474,31.0,13.0
0.0,3.6567809523809536,30.0,15.0
0.0,4.402394309087884,32.0,18.0
0.0,5.055095361344786,34.0,12.0
0.0,5.452487078540986,34.0,9.0
0.0,5.482939304402774,34.0,10.0
0.0,5.8065700216450225,35.5,10.0
0.0,6.145437994250119,36.0,11.0
0.0,8.124461060262771,38.0,13.0
0.0,9.463857142857144,41.0,14.0
0.0,9.925416666666672,42.0,14.0
0.0,9.680233333333337,43.0,17.5
0.0,5.436975325499805,35.0,14.0
0.0,6.238801082200549,36.0,15.0
0.0,6.238801082200549,36.0,15.0
0.0,6.7754789248220595,37.0,14.0
0.0,8.627883333333326,38.5,14.0
0.0,7.3833159746303,37.0,13.0
0.0,8.124461060262771,38.0,13.0
0.0,5.436975325499805,35.0,14.0
0.0,7.4273382556871335,37.0,18.0
0.0,6.152967971802493,37.0,11.0
0.0,7.923768001443006,39.0,10.0
0.0,6.152967971802493,37.0,11.0
0.0,6.152967971802493,37.0,11.0
0.0,6.145437994250119,36.0,11.0
0.0,7.304537949574011,37.0,12.0
0.0,8.199156746031749,41.0,13.0
0.0,9.925416666666672,42.0,14.0
0.0,9.172776301400699,40.0,17.0
0.0,9.542206962481968,41.5,12.0
0.0,9.626043284493282,41.0,16.0
0.0,8.774291508165035,39.0,14.0
0.0,8.242557142857146,38.5,13.0
0.0,8.774291508165035,39.0,14.0
0.0,7.3833159746303,37.0,13.0
0.0,7.304537949574011,37.0,12.0
0.0,9.074352533577535,41.0,11.5
0.0,7.576795900096636,38.0,14.0
0.0,9.979600747601323,40.0,18.0
0.0,9.787675367036234,40.0,15.0
0.0,9.680233333333337,43.0,17.5
0.0,9.202687186764308,39.0,17.0
0.0,8.481177797202797,39.0,18.5
0.0,8.641771345182427,39.0,15.0
0.0,9.4604,39.5,14.0
0.0,8.780814782439784,40.5,12.0
0.0,7.3833159746303,37.0,13.0
0.0,8.124461060262771,38.0,13.0
0.0,7.096639189469801,37.0,17.0
0.0,8.60013315170811,38.0,16.0
0.0,9.081466993300818,41.0,12.0
0.0,9.346300757575756,37.5,15.0
0.0,9.202687186764308,39.0,17.0
0.0,4.15634009869439,35.0,18.0
0.0,7.406279126429129,38.0,17.0
0.0,9.202687186764308,39.0,17.0
0.0,9.223508333333328,41.0,19.0
0.0,8.74196533980725,39.0,19.0
0.0,10.583299999999992,42.0,18.0
0.0,10.483039646464652,41.0,18.0
0.0,9.027095512820512,39.5,21.0
0.0,9.795374306249306,41.0,20.0
0.0,9.795374306249306,41.0,20.0
0.0,10.851707539682543,42.0,19.0
0.0,10.583299999999992,42.0,18.0
0.0,9.172776301400699,40.0,17.0
0.0,9.616972222222234,42.0,17.5
0.0,9.72006666666668,43.5,19.0
0.0,10.857999999999997,44.0,18.0
0.0,9.854400000000014,42.0,21.0
0.0,10.082383585858583,43.0,23.0
0.0,10.006833333333331,43.5,22.5
0.0,10.54233333333334,44.0,21.0
0.0,9.886833333333328,43.0,22.5
0.0,9.588833333333337,43.0,20.0
0.0,10.684966666666666,44.0,22.0
0.0,9.796950000000002,42.5,20.0
0.0,9.202687186764308,39.0,17.0
0.0,7.909863045704437,38.0,15.0
0.0,7.641604956154957,38.0,22.0
0.0,10.08879522955909,38.5,20.0
0.0,8.481177797202797,39.0,18.5
0.0,6.842883330558331,36.5,23.0
0.0,9.348104287765898,39.0,21.0
0.0,9.937784154734162,41.0,27.5
0.0,10.483039646464652,41.0,18.0
0.0,7.7864374831290375,40.0,21.0
5.0,4.267683333333331,36.0,23.0
0.0,8.956566564703547,39.5,23.0
0.0,6.299592803321601,38.0,23.0
0.0,9.697846121933617,40.0,26.0
0.0,7.681373751545151,38.0,26.0
0.0,8.19015062992563,40.0,23.5
0.0,6.825145113200474,37.0,24.0
0.0,10.801002242202241,42.0,25.0
0.0,9.926443678543675,41.0,27.0
0.0,9.132007142857143,42.0,27.0
0.0,9.632574035686533,40.0,26.5
0.0,10.346878571428574,41.0,26.0
0.0,10.431061111111115,43.0,25.0
0.0,9.92478928571428,42.0,26.0
0.0,9.891766666666667,41.0,26.5
4.0,8.293666666666665,42.5,26.0
0.0,9.19455886570445,39.0,25.0
10.0,7.419000000000002,40.0,24.0
4.5,7.876000000000002,40.5,23.0
0.0,10.138208533133529,40.5,25.0
12.4,9.982999999999993,41.0,24.0
22.5,6.209999999999993,37.0,23.0
0.0,8.29400073566416,39.0,23.0
23.0,7.6514999999999995,36.0,23.0
40.4,7.518,36.0,24.0
14.5,3.7709999999999986,30.0,22.5
4.0,5.217200000000002,34.5,23.5
14.0,5.999933333333331,36.5,23.0
5.0,3.9108333333333354,35.0,21.0
2.3,5.308588095238092,33.5,23.5
1.0,3.9021718253968265,35.0,24.0
5.0,6.038733333333332,36.0,25.0
0.0,,,25.0
0.0,,,
67.0,,,
0.0,,36.0,
17.0,6.856185470085466,38.0,22.0
0.0,9.867659007659011,41.0,23.0
4.0,5.830000000000001,36.0,25.5
0.0,7.275657328480174,38.0,25.0
4.5,6.1199999999999966,38.0,26.0
0.0,5.953031992849211,37.0,23.0
11.0,3.9124999999999965,32.0,26.0
4.0,2.712000000000005,30.0,23.0
52.0,6.987999999999996,34.5,24.5
2.0,7.708765395085205,38.0,21.0
6.5,6.481806451612902,39.0,23.0
14.0,4.837533333333333,33.0,23.0
41.0,4.929999999999994,31.0,23.0
58.0,5.888999999999998,32.0,22.0
0.0,4.853148189291241,34.0,21.0
0.0,6.302844196073828,36.0,23.5
9.4,5.762000000000006,37.0,24.0
0.0,4.755155011435458,35.0,21.0
0.0,7.061753033794159,36.5,22.0
19.2,6.651749999999997,36.5,23.0
0.0,4.291658208050968,34.0,23.0
0.0,4.42557222222222,35.5,21.5
11.0,6.599999999999998,36.0,24.0
0.0,6.795566483516485,36.5,23.5
13.2,5.737333333333334,36.0,23.0
32.0,4.987500000000002,33.0,23.5
5.3,4.047999999999996,33.0,23.5
7.6,3.4858500000000006,32.0,24.0
1.0,4.5263416666666645,35.0,23.0
12.7,6.722999999999995,36.0,23.5
0.0,5.0088366584839505,35.0,24.0
12.0,6.570999999999997,36.0,24.0
0.0,5.098277522789198,35.0,22.0
7.5,7.225999999999996,37.0,24.5
21.0,4.584999999999995,34.0,21.5
0.0,3.846233484842383,33.0,23.0
0.0,5.288376094028688,36.0,25.0
5.0,6.038733333333332,36.0,25.0
32.5,8.358000000000002,36.0,22.0
2.6,4.2599796092796085,34.5,22.0
0.0,6.389630025530028,34.5,22.0
0.0,6.995536904761902,37.0,22.5
0.0,5.2083164086106395,36.0,23.0
0.0,4.693999152297651,35.0,24.5
1.0,5.744271929824571,36.0,24.0
0.0,6.159893565838189,37.0,25.0
0.0,7.053357913867189,38.0,24.0
5.2,4.939666666666664,36.5,25.5
0.0,3.8279262820512843,34.5,21.5
0.0,6.871835101010103,37.5,22.0
0.0,7.7864374831290375,40.0,21.0
13.6,7.807999999999997,40.5,23.0
0.0,4.875732354397967,35.0,23.0
1.5,7.6550108619450725,39.0,24.0
0.0,9.732410317460312,38.5,23.5
0.0,9.611143676986924,40.0,24.0
15.5,7.26816666666666,36.0,23.5
31.5,5.815999999999995,35.0,24.0
48.4,6.244999999999999,34.5,24.0
0.0,3.81701079835384,33.0,22.0
0.0,4.985240111917665,35.0,22.5
0.0,6.299592803321601,38.0,23.0
0.0,6.46158917383614,37.0,23.5
52.5,9.28799999999999,37.0,24.0
41.5,7.886999999999996,35.0,23.0
0.0,5.0088366584839505,35.0,24.0
22.0,6.527250000000001,37.5,25.5
0.0,5.098277522789198,35.0,22.0
0.0,5.953031992849211,37.0,23.0
0.0,8.29400073566416,39.0,23.0
0.0,9.510358333333334,41.0,22.0
0.0,6.616128484930962,37.0,20.0
0.0,4.075500000000006,34.5,20.5
10.0,3.6948000000000008,30.5,22.0
0.0,4.022424136484432,32.0,19.0
0.0,4.755155011435458,35.0,21.0
0.0,8.131670238095237,37.0,19.5
0.0,6.616128484930962,37.0,20.0
0.0,5.2083164086106395,36.0,23.0
0.0,7.790931502094228,37.5,21.0
0.0,7.852693675988747,38.0,21.0
0.0,8.74196533980725,39.0,19.0
0.0,7.909863045704437,38.0,15.0
0.0,9.787675367036234,40.0,15.0
15.0,8.21134026452993,38.0,16.0
0.0,9.299973722184248,38.0,19.5
0.0,8.827373745698742,39.0,20.5
0.0,2.270047619047622,30.0,20.0
0.0,9.108244104132881,38.0,21.5
0.0,7.182214548171125,37.0,19.0
0.0,5.011082984298976,36.5,18.0
0.0,7.182214548171125,37.0,19.0
18.0,5.913302380952381,35.5,19.0
24.5,5.4129999999999985,34.0,21.0
1.0,4.796483131355232,33.5,21.0
0.0,4.569596825396824,34.5,19.5
0.0,4.425510635198134,33.0,19.0
0.0,4.15634009869439,35.0,18.0
0.0,4.15634009869439,35.0,18.0
0.0,4.9615926561901365,34.0,14.0
0.0,4.677037556971417,33.0,16.0
0.0,4.844727948961775,34.0,15.0
0.0,5.328876340326342,36.0,16.5
0.0,8.641771345182427,39.0,15.0
0.0,7.576795900096636,38.0,14.0
0.0,8.944062703962715,37.5,16.0
0.0,7.6574636469657715,37.0,16.0
0.0,5.081072623811221,34.0,16.0
0.0,4.3663661664845,34.0,18.0
5.0,4.448184916444214,35.0,17.0
3.0,5.053947718049923,35.0,20.0
0.0,5.418306441239183,35.0,15.0
0.0,4.797097580614331,35.0,12.0
3.5,2.5936257659919484,34.0,11.0
0.0,3.0546987286577,30.0,12.0
0.0,5.452487078540986,34.0,9.0
0.0,6.111302689728535,36.0,10.0
0.0,8.580592063492062,38.5,10.0
0.0,8.274000877629584,38.0,12.0
0.0,6.145437994250119,36.0,11.0
0.0,5.321904447693234,35.0,10.0
0.0,5.055095361344786,34.0,12.0
0.0,4.933216811298396,34.0,11.0
0.0,4.797097580614331,35.0,12.0
0.0,4.891699634842283,34.5,10.0
0.0,4.871263793931407,33.0,10.0
0.0,6.145232564002319,36.0,9.0
0.0,4.670146039375533,35.0,13.0
0.0,3.575943312466911,30.0,11.0
0.0,4.05159278452484,32.0,9.0
0.0,3.052502654536608,31.0,10.0
1.0,2.188916302395334,28.0,9.0
0.0,3.945287839937841,28.0,14.0
0.0,3.4804301226551204,29.0,13.0
0.0,2.6716444444444436,29.5,9.0
0.0,5.321904447693234,35.0,10.0
0.0,6.179343186329533,36.0,12.0
0.0,5.436975325499805,35.0,14.0
0.0,5.436975325499805,35.0,14.0
0.0,4.871263793931407,33.0,10.0
0.0,5.435956655280291,35.0,9.0
0.0,1.5164999999999993,25.0,12.0
0.0,2.4965000000000015,25.0,16.0
0.0,4.339513694335719,32.0,14.0
0.0,3.959429033365041,33.0,13.0
1.0,0.9294999999999999,24.0,17.0
47.0,2.982000000000001,20.0,19.0
14.0,1.3729999999999993,20.0,18.0
1.5,0.946,20.0,16.0
0.0,2.5414142857142856,25.0,15.0
0.0,1.774746825396827,24.0,8.0
0.0,2.273421042455137,27.0,10.0
0.0,3.052502654536608,31.0,10.0
0.0,1.8721350205350205,27.0,11.5
0.0,2.869614444297533,28.0,12.0
0.0,2.7987842216349175,29.0,12.0
0.0,3.118338699042645,30.0,10.0
0.0,3.1055287091887247,30.0,9.0
0.0,3.2003658863299838,30.0,8.0
0.0,4.039758847310535,32.0,8.0
0.0,3.655281716231824,33.0,6.0
0.0,3.655281716231824,33.0,6.0
0.0,4.363544705982574,30.0,5.0
0.0,2.476371380958224,26.0,7.0
0.0,3.837033333333332,32.0,4.0
0.0,3.5078471907993958,33.0,5.0
0.0,3.377277469091899,31.0,6.0
0.0,2.7912257936507934,26.0,2.0
0.0,2.634856349206351,30.0,1.0
0.0,3.4974878352856305,31.0,3.0
0.0,4.363544705982574,30.0,5.0
0.0,3.7983215758140068,31.0,7.0
0.0,3.327484581094781,30.0,7.0
0.0,2.5275281581378715,27.0,8.0
0.0,3.080273196248198,27.0,5.0
0.0,2.7202322738664857,27.0,4.0
0.0,4.003196743534245,31.0,4.0
0.0,4.003196743534245,31.0,4.0
0.0,2.853105412601824,29.0,6.0
0.0,4.363544705982574,30.0,5.0
0.0,1.5187530663780657,25.0,6.0
0.0,2.513876587301588,24.0,4.0
0.0,2.425248412698411,24.5,4.0
0.0,2.5319840548340546,28.0,2.0
0.0,3.3209500000000003,30.5,1.0
0.0,3.379922222222222,25.5,2.0
0.0,2.5425759712317513,28.0,9.0
0.0,2.273421042455137,27.0,10.0
0.0,2.529395114768347,28.0,10.0
0.0,2.869614444297533,28.0,12.0
0.0,2.467429726121831,27.0,9.0
0.0,1.2899761904761917,23.0,10.0
0.0,3.110474435937549,28.0,6.0
0.0,3.3116796492980707,32.0,13.0
0.0,3.2003658863299838,30.0,8.0
0.0,4.05159278452484,32.0,9.0
0.0,3.052502654536608,31.0,10.0
0.0,4.05159278452484,32.0,9.0
0.0,2.529395114768347,28.0,10.0
0.0,2.5443148809523812,30.0,10.5
0.0,3.2003658863299838,30.0,8.0
0.0,3.4766245999123466,29.0,9.0
0.0,3.115852681142389,27.0,3.0
0.0,3.6184857142857147,28.0,1.0
0.0,3.6184857142857147,28.0,1.0
0.0,4.03150714285714,29.0,1.5
0.0,4.23530447330447,31.5,3.0
0.0,2.8064547619047624,30.5,4.5
0.0,4.060248048205252,33.0,9.0
0.0,4.212479944466066,34.0,6.0
0.0,4.160419930601922,35.0,8.0
0.0,3.959429033365041,33.0,13.0
0.0,5.146703968253968,33.5,10.5
0.0,3.579493289352214,31.0,9.0
0.0,3.115852681142389,27.0,3.0
0.0,3.1761818181818144,27.0,1.0
0.0,3.3833023809523803,29.0,1.0
0.0,3.532160894660896,30.0,2.0
0.0,4.52566666666667,35.0,3.0
0.0,4.870882936507938,34.0,4.0
0.0,3.1850333333333327,30.5,0.0
0.0,3.351194047619046,33.0,2.5
0.0,2.5816932809966113,27.5,4.0
0.0,4.229570238095234,33.0,0.0
0.0,3.8708989191364207,29.5,3.0
0.0,3.2829531934960166,29.0,4.0
0.0,1.6175249999999992,21.5,7.0
,,23.5,2.5
0.0,3.5689666666666686,37.0,4.0
0.0,2.5319840548340546,28.0,2.0
0.0,4.999073183760681,29.5,4.0
0.0,3.5728595485611736,29.0,5.0
0.0,4.274002952602951,29.5,3.5
0.0,3.0794535714285702,31.5,4.5
0.0,4.212479944466066,34.0,6.0
0.0,3.575943312466911,30.0,11.0
0.0,3.377277469091899,31.0,6.0
0.0,4.039758847310535,32.0,8.0
0.0,3.618176190476191,29.5,7.0
0.0,3.052502654536608,31.0,10.0
0.0,3.959429033365041,33.0,13.0
0.0,5.452487078540986,34.0,9.0
0.0,5.452487078540986,34.0,9.0
0.0,3.775915530915238,32.0,7.0
13.0,1.778416666666667,29.0,12.0
0.0,1.1399999999999983,23.0,14.0
0.0,3.618176190476191,29.5,7.0
0.0,4.105349725437962,31.0,8.5
0.0,2.6073215367965368,26.0,12.0
0.0,4.05159278452484,32.0,9.0
0.0,4.27589186469114,32.0,11.0
0.0,6.981015059945424,37.0,15.0
0.0,5.495071725763821,35.0,11.0
0.0,5.6666328207611105,37.0,8.0
0.0,5.321904447693234,35.0,10.0
0.0,4.670146039375533,35.0,13.0
0.0,6.179343186329533,36.0,12.0
0.0,6.336904329004328,37.0,13.5
0.0,3.5101000000000004,37.5,3.0
0.0,5.157584842848192,35.0,17.0
0.0,5.7380670773139695,36.0,18.0
0.0,3.503415873015876,30.5,9.5
0.0,3.2003658863299838,30.0,8.0
0.0,3.8766515512265505,32.5,8.0
0.0,5.435956655280291,35.0,9.0
0.0,5.321904447693234,35.0,10.0
0.0,1.2499189393939394,30.0,16.5
0.0,8.676143020868022,40.0,14.0
0.0,9.039566666666666,40.0,10.0
0.0,7.923768001443006,39.0,10.0
0.0,7.4077041114986795,38.0,10.0
0.0,8.274000877629584,38.0,12.0
0.0,9.039566666666666,40.0,10.0
0.0,7.161075396825397,39.0,9.0
0.0,8.124461060262771,38.0,13.0
0.0,6.3503926073926085,38.0,9.0
0.0,9.081466993300818,41.0,12.0
0.0,10.429272150072155,41.5,15.0
0.0,9.998751998001996,40.0,20.0
0.0,8.774291508165035,39.0,14.0
0.0,8.897825732600733,37.0,10.5
0.0,6.111302689728535,36.0,10.0
0.0,7.7998361043396445,38.0,11.0
0.0,6.981015059945424,37.0,15.0
0.0,5.436975325499805,35.0,14.0
0.0,9.346300757575756,37.5,15.0
0.0,5.418306441239183,35.0,15.0
0.0,7.1910007936507965,36.0,11.5
0.0,6.302634740259739,35.5,11.0
0.0,7.186347619047614,36.5,8.5
0.0,8.274000877629584,38.0,12.0
0.0,6.946015291816089,37.0,10.0
0.0,8.516593131868126,39.5,11.0
0.0,8.780814782439784,40.5,12.0
0.0,9.5420675990676,40.5,13.0
0.0,8.641771345182427,39.0,15.0
0.0,8.840075688522,39.5,17.0
0.0,9.847787284937285,40.5,14.0
0.0,10.429272150072155,41.5,15.0
0.0,8.676143020868022,40.0,14.0
0.0,8.89903808252833,39.0,13.0
0.0,10.145446312021308,40.0,14.5
0.0,8.89903808252833,39.0,13.0
0.0,9.847787284937285,40.5,14.0
0.0,7.909863045704437,38.0,15.0
0.0,7.406279126429129,38.0,17.0
0.0,8.352323100244485,38.0,18.0
0.0,9.442647509293563,39.0,18.0
0.0,10.322135790516672,40.0,19.0
0.0,7.832663175713178,37.0,20.5
0.0,8.688962698412702,37.5,21.5
0.0,7.852693675988747,38.0,21.0
3.0,9.036233333333334,39.0,24.0
0.0,3.098533333333333,28.0,23.0
0.0,6.795566483516485,36.5,23.5
0.0,9.795374306249306,41.0,20.0
0.0,10.583299999999992,42.0,18.0
0.0,9.172776301400699,40.0,17.0
0.0,8.124461060262771,38.0,13.0
0.0,1.872910714285712,27.5,15.0
0.0,5.393500256048549,36.0,16.0
0.0,4.119345221121135,34.0,20.0
0.0,4.119345221121135,34.0,20.0
0.0,8.912105952380953,38.0,17.5
0.0,9.979600747601323,40.0,18.0
0.0,8.481177797202797,39.0,18.5
0.0,10.80454797979798,41.0,18.5
0.0,8.29014133089133,37.5,14.0
0.0,6.213022010503032,36.0,20.0
0.0,9.108244104132881,38.0,21.5
0.0,9.299973722184248,38.0,19.5
0.0,9.391670368603705,40.0,22.0
0.0,9.388586281496362,39.0,22.0
0.0,7.852693675988747,38.0,21.0
0.0,6.299592803321601,38.0,23.0
0.0,7.053357913867189,38.0,24.0
0.0,5.694139861948023,36.0,22.0
3.5,5.426349856853709,34.5,23.0
0.0,6.302844196073828,36.0,23.5
0.0,5.87074773469994,36.0,24.5
0.0,7.053357913867189,38.0,24.0
16.5,6.523999999999998,37.0,25.5
21.0,6.776999999999991,37.0,23.5
